Subfamily	Tribe	Subtribe	Genus	Species
Apaturinae			Hestina	Hestina_persimilis
Apaturinae			Hestina	Hestina_waterstradti
Satyrinae	Satyrini	Coenonymphina	Heteronympha	Heteronympha_banksii
Satyrinae	Satyrini	Coenonymphina	Heteronympha	Heteronympha_cordace
Satyrinae	Satyrini	Coenonymphina	Heteronympha	Heteronympha_merope
Satyrinae	Satyrini	Coenonymphina	Heteronympha	Heteronympha_mirifica
Satyrinae	Satyrini	Coenonymphina	Heteronympha	Heteronympha_paradelpha
Satyrinae	Satyrini	Coenonymphina	Heteronympha	Heteronympha_penelope
Satyrinae	Satyrini	Coenonymphina	Heteronympha	Heteronympha_solandri
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_alaokola
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_anceps
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_andasibe
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_andravahana
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_anganavo
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_angulifascia
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_ankaratra
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_ankoma
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_ankova
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_antahala
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_avaratra
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_avelona
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_barbarae
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_bicristata
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_borgo
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_comorana
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_comorensis
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_cowani
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_drepana
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_erebennis
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_erebina
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_exocellata
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_fraterna
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_fuliginosa
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_harveyi
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_hazovola
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_iboina
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_imerina
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_kremenae
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_laeta
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_laetifica
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_lanyvary
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_mabillei
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_maeva
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_masoura
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_mayottensis
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_menamenoides
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_mimetica
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_narcissus
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_narova
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_oberthueri
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_obscura
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_pallida
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_paradoxa
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_parva
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_parvidens
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_passandava
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_pauliani
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_pauper
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_roussettae
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_sabas
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_sogai
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_strato
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_strigula
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_subsimilis
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_tianae
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_tornado
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_turbans
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_turbata
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_undulans
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_uniformis
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_vanewrighti
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_vertigo
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_viettei
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_vola
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_wardii
Satyrinae	Satyrini	Mycalesina	Heteropsis	Heteropsis_westwoodi
Danainae	Ithomiini		Heterosais	Heterosais_edessa
Danainae	Ithomiini		Heterosais	Heterosais_giulia
Danainae	Ithomiini		Heterosais	Heterosais_nephele
Nymphalinae	Melitaeini		Higginsius	Higginsius_fasciata
Nymphalinae	Melitaeini		Higginsius	Higginsius_miriam
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_aristaeus
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_autonoe
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_azorina
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_bacchus
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_christenseni
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_cretica
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_cypriensis
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_delattini
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_ellena
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_fagi
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_fatua
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_fidia
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_gomera
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_hansii
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_hermione
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_maderensis
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_mersina
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_neomiris
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_parisatis
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_pellucida
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_pisidice
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_powelli
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_sborbonii
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_semele
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_senthes
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_statilinus
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_stulta
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_syriaca
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_tewfiki
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_tilosi
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_volgensis
Satyrinae	Satyrini	Satyrina	Hipparchia	Hipparchia_wyssii
Nymphalinae	Coeini		Historis	Historis_acheronta
Nymphalinae	Coeini		Historis	Historis_odius
Satyrinae	Satyrini	Pronophilina	Homoeonympha	Homoeonympha_boisduvalii
Satyrinae	Satyrini	Pronophilina	Homoeonympha	Homoeonympha_vesagus
Satyrinae	Satyrini	Euptychiina	Huberonympha	Huberonympha_neildi
Danainae	Ithomiini		Hyalenna	Hyalenna_alidella
Danainae	Ithomiini		Hyalenna	Hyalenna_buckleyi
Danainae	Ithomiini		Hyalenna	Hyalenna_hugia
Danainae	Ithomiini		Hyalenna	Hyalenna_paradoxa
Danainae	Ithomiini		Hyalenna	Hyalenna_pascua
Danainae	Ithomiini		Hyalenna	Hyalenna_perasippa
Danainae	Ithomiini		Hyalenna	Hyalenna_sulmona
Satyrinae	Satyrini	Coenonymphina	Hyalodia	Hyalodia_tenisquamosa
Danainae	Ithomiini		Hyalyris	Hyalyris_antea
Danainae	Ithomiini		Hyalyris	Hyalyris_coeno
Danainae	Ithomiini		Hyalyris	Hyalyris_excelsa
Danainae	Ithomiini		Hyalyris	Hyalyris_fiammetta
Danainae	Ithomiini		Hyalyris	Hyalyris_juninensis
Danainae	Ithomiini		Hyalyris	Hyalyris_latilimbata
Danainae	Ithomiini		Hyalyris	Hyalyris_leptalina
Danainae	Ithomiini		Hyalyris	Hyalyris_mestra
Danainae	Ithomiini		Hyalyris	Hyalyris_ocna
Danainae	Ithomiini		Hyalyris	Hyalyris_oulita
Danainae	Ithomiini		Hyalyris	Hyalyris_praxilla
Danainae	Ithomiini		Hyalyris	Hyalyris_schlingeri
Satyrinae	Amathusiini		Hyantis	Hyantis_hodeva
Nymphalinae	Nymphalini		Hypanartia	Hypanartia_bella
Nymphalinae	Nymphalini		Hypanartia	Hypanartia_celestia
Nymphalinae	Nymphalini		Hypanartia	Hypanartia_charon
Nymphalinae	Nymphalini		Hypanartia	Hypanartia_christophori
Nymphalinae	Nymphalini		Hypanartia	Hypanartia_cinderella
Nymphalinae	Nymphalini		Hypanartia	Hypanartia_dione
Nymphalinae	Nymphalini		Hypanartia	Hypanartia_fassli
Nymphalinae	Nymphalini		Hypanartia	Hypanartia_godmanii
Nymphalinae	Nymphalini		Hypanartia	Hypanartia_kefersteini
Nymphalinae	Nymphalini		Hypanartia	Hypanartia_lethe
Nymphalinae	Nymphalini		Hypanartia	Hypanartia_lindigii
Nymphalinae	Nymphalini		Hypanartia	Hypanartia_paullus
Nymphalinae	Nymphalini		Hypanartia	Hypanartia_splendida
Nymphalinae	Nymphalini		Hypanartia	Hypanartia_trimaculata
Charaxinae	Anaeini		Hypna	Hypna_clytemnestra
Satyrinae	Satyrini	Coenonymphina	Hypocysta	Hypocysta_adiante
Satyrinae	Satyrini	Coenonymphina	Hypocysta	Hypocysta_angustata
Satyrinae	Satyrini	Coenonymphina	Hypocysta	Hypocysta_aroa
Satyrinae	Satyrini	Coenonymphina	Hypocysta	Hypocysta_calypso
Satyrinae	Satyrini	Coenonymphina	Hypocysta	Hypocysta_euphemia
Satyrinae	Satyrini	Coenonymphina	Hypocysta	Hypocysta_haemonia
Satyrinae	Satyrini	Coenonymphina	Hypocysta	Hypocysta_irius
Satyrinae	Satyrini	Coenonymphina	Hypocysta	Hypocysta_isis
Satyrinae	Satyrini	Coenonymphina	Hypocysta	Hypocysta_metirius
Satyrinae	Satyrini	Coenonymphina	Hypocysta	Hypocysta_osyris
Satyrinae	Satyrini	Coenonymphina	Hypocysta	Hypocysta_pseudirius
Satyrinae	Satyrini	Coenonymphina	Hypocysta	Hypocysta_serapis
Danainae	Ithomiini		Hypoleria	Hypoleria_adasa
Danainae	Ithomiini		Hypoleria	Hypoleria_alema
Danainae	Ithomiini		Hypoleria	Hypoleria_asellia
Danainae	Ithomiini		Hypoleria	Hypoleria_aureliana
Danainae	Ithomiini		Hypoleria	Hypoleria_lavinia
Danainae	Ithomiini		Hypoleria	Hypoleria_mulviana
Danainae	Ithomiini		Hypoleria	Hypoleria_ocalea
Danainae	Ithomiini		Hypoleria	Hypoleria_sarepta
Danainae	Ithomiini		Hypoleria	Hypoleria_xenophis
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_alimena
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_anomala
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_antevorta
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_anthedon
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_antilope
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_aubergeri
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_bartelotti
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_bolina
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_chapmani
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_deceptor
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_deois
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_dexithea
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_dimona
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_dinarcha
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_diomea
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_errabunda
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_euploeoides
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_exiguus
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_inopinata
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_mechowi
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_misippus
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_monteironis
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_octocula
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_pandarus
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_pithoeka
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_salmacis
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_saundersii
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_sumbawana
Nymphalinae	Junoniini		Hypolimnas	Hypolimnas_usambara
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_amardaea
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_argyrostigma
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_astorica
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_bala
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_baroghila
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_brevistigma
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_cadusia
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_cadusina
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_capella
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_carbonelli
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_comara
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_davendra
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_difficilis
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_dysdora
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_dzhungarica
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_filistigma
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_fortambeka
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_fusca
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_galtscha
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_germana
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_glasunovi
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_haberhaueri
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_hilaris
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_huebneri
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_interposita
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_issykkuli
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_jasavi
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_kaschmirensis
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_kirghisa
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_kocaki
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_korshunovi
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_laeta
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_lupina
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_lycaon
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_lycaonoides
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_maroccana
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_maureri
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_murzini
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_mussitans
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_naricina
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_naricoides
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_naubidensis
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_neoza
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_pagmani
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_pamira
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_pasimelas
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_perplexa
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_prasolovi
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_przhewalskyi
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_pseudokirgisa
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_pseudomussitans
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_pulchella
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_pulchra
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_rubriceps
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_rueckbeili
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_sheljuzhkoi
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_susurrans
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_sylvia
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_tenuistigma
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_tristis
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_urartua
Satyrinae	Satyrini	Maniolina	Hyponephele	Hyponephele_wagneri
Danainae	Ithomiini		Hyposcada	Hyposcada_anchiala
Danainae	Ithomiini		Hyposcada	Hyposcada_attilodes
Danainae	Ithomiini		Hyposcada	Hyposcada_dujardini
Danainae	Ithomiini		Hyposcada	Hyposcada_illinissa
Danainae	Ithomiini		Hyposcada	Hyposcada_schausi
Danainae	Ithomiini		Hyposcada	Hyposcada_taliata
Danainae	Ithomiini		Hyposcada	Hyposcada_virginiana
Danainae	Ithomiini		Hyposcada	Hyposcada_zarepha
Danainae	Ithomiini		Hypothyris	Hypothyris_anastasia
Danainae	Ithomiini		Hypothyris	Hypothyris_cantobrica
Danainae	Ithomiini		Hypothyris	Hypothyris_connexa
Danainae	Ithomiini		Hypothyris	Hypothyris_daphnis
Danainae	Ithomiini		Hypothyris	Hypothyris_euclea
Danainae	Ithomiini		Hypothyris	Hypothyris_fluonia
Danainae	Ithomiini		Hypothyris	Hypothyris_gemella
Danainae	Ithomiini		Hypothyris	Hypothyris_leprieuri
Danainae	Ithomiini		Hypothyris	Hypothyris_lycaste
Danainae	Ithomiini		Hypothyris	Hypothyris_mamercus
Danainae	Ithomiini		Hypothyris	Hypothyris_mansuetus
Danainae	Ithomiini		Hypothyris	Hypothyris_moebiusi
Danainae	Ithomiini		Hypothyris	Hypothyris_ninonia
Danainae	Ithomiini		Hypothyris	Hypothyris_semifulva
Danainae	Ithomiini		Hypothyris	Hypothyris_thea
Danainae	Ithomiini		Hypothyris	Hypothyris_vallonia
Danainae	Ithomiini		Hypothyris	Hypothyris_xanthostola
Satyrinae	Satyrini	Pronophilina	Ianussiusa	Ianussiusa_maso
Danainae	Danaini		Idea	Idea_agamarschana
Danainae	Danaini		Idea	Idea_blanchardii
Danainae	Danaini		Idea	Idea_durvillei
Danainae	Danaini		Idea	Idea_electra
Danainae	Danaini		Idea	Idea_hypermnestra
Danainae	Danaini		Idea	Idea_iasonia
Danainae	Danaini		Idea	Idea_idea
Danainae	Danaini		Idea	Idea_leuconoe
Danainae	Danaini		Idea	Idea_lynceus
Danainae	Danaini		Idea	Idea_malabarica
Danainae	Danaini		Idea	Idea_stolli
Danainae	Danaini		Idea	Idea_tambusisiana
Danainae	Danaini		Ideopsis	Ideopsis_gaura
Danainae	Danaini		Ideopsis	Ideopsis_hewitsonii
Danainae	Danaini		Ideopsis	Ideopsis_juventa
Danainae	Danaini		Ideopsis	Ideopsis_klassika
Danainae	Danaini		Ideopsis	Ideopsis_oberthurii
Danainae	Danaini		Ideopsis	Ideopsis_similis
Danainae	Danaini		Ideopsis	Ideopsis_vitrea
Danainae	Danaini		Ideopsis	Ideopsis_vulgaris
Satyrinae	Satyrini	Pronophilina	Idioneurula	Idioneurula_donegani
Satyrinae	Satyrini	Pronophilina	Idioneurula	Idioneurula_erebioides
Satyrinae	Satyrini	Pronophilina	Idioneurula	Idioneurula_eremita
Satyrinae	Satyrini	Pronophilina	Idioneurula	Idioneurula_jacquelinae
Satyrinae	Satyrini	Euptychiina	Inbio	Inbio_hilara
Satyrinae	Satyrini	Euptychiina	Incertaesedis	Incertaesedis_insignis
Satyrinae	Satyrini	Euptychiina	Incertaesedis	Incertaesedis_nerita
Satyrinae	Satyrini	Euptychiina	Incertaesedis	Incertaesedis_ordinata
Heliconiinae	Argynnini		Issoria	Issoria_altissima
Heliconiinae	Argynnini		Issoria	Issoria_baileyi
Heliconiinae	Argynnini		Issoria	Issoria_baumanni
Heliconiinae	Argynnini		Issoria	Issoria_eugenia
Heliconiinae	Argynnini		Issoria	Issoria_gemmata
Heliconiinae	Argynnini		Issoria	Issoria_hanningtoni
Heliconiinae	Argynnini		Issoria	Issoria_lathonia
Heliconiinae	Argynnini		Issoria	Issoria_mackinnonii
Heliconiinae	Argynnini		Issoria	Issoria_smaragdifera
Danainae	Ithomiini		Ithomia	Ithomia_agnosia
Danainae	Ithomiini		Ithomia	Ithomia_amarilla
Danainae	Ithomiini		Ithomia	Ithomia_arduinna
Danainae	Ithomiini		Ithomia	Ithomia_avella
Danainae	Ithomiini		Ithomia	Ithomia_celemia
Danainae	Ithomiini		Ithomia	Ithomia_cleora
Danainae	Ithomiini		Ithomia	Ithomia_diasia
Danainae	Ithomiini		Ithomia	Ithomia_drymo
Danainae	Ithomiini		Ithomia	Ithomia_eleonora
Danainae	Ithomiini		Ithomia	Ithomia_ellara
Danainae	Ithomiini		Ithomia	Ithomia_heraldica
Danainae	Ithomiini		Ithomia	Ithomia_hyala
Danainae	Ithomiini		Ithomia	Ithomia_iphianassa
Danainae	Ithomiini		Ithomia	Ithomia_jucunda
Danainae	Ithomiini		Ithomia	Ithomia_lagusa
Danainae	Ithomiini		Ithomia	Ithomia_leila
Danainae	Ithomiini		Ithomia	Ithomia_lichyi
Danainae	Ithomiini		Ithomia	Ithomia_patilla
Danainae	Ithomiini		Ithomia	Ithomia_praeithomia
Danainae	Ithomiini		Ithomia	Ithomia_pseudoagalla
Danainae	Ithomiini		Ithomia	Ithomia_salapia
Danainae	Ithomiini		Ithomia	Ithomia_terra
Danainae	Ithomiini		Ithomia	Ithomia_xenos
Nymphalinae	Melitaeini		Janatella	Janatella_fellula
Nymphalinae	Melitaeini		Janatella	Janatella_hera
Nymphalinae	Melitaeini		Janatella	Janatella_leucodesma
Satyrinae	Satyrini	Pronophilina	Junea	Junea_doraete
Satyrinae	Satyrini	Pronophilina	Junea	Junea_dorinda
Nymphalinae	Junoniini		Junonia	Junonia_adulatrix
Nymphalinae	Junoniini		Junonia	Junonia_africana
Nymphalinae	Junoniini		Junonia	Junonia_almana
Nymphalinae	Junoniini		Junonia	Junonia_ansorgei
Nymphalinae	Junoniini		Junonia	Junonia_artaxia
Nymphalinae	Junoniini		Junonia	Junonia_atlites
Nymphalinae	Junoniini		Junonia	Junonia_chorimene
Nymphalinae	Junoniini		Junonia	Junonia_coenia
Nymphalinae	Junoniini		Junonia	Junonia_cymodoce
Nymphalinae	Junoniini		Junonia	Junonia_erigone
Nymphalinae	Junoniini		Junonia	Junonia_evarete
Nymphalinae	Junoniini		Junonia	Junonia_genoveva
Nymphalinae	Junoniini		Junonia	Junonia_goudoti
Nymphalinae	Junoniini		Junonia	Junonia_gregorii
Nymphalinae	Junoniini		Junonia	Junonia_hadrope
Nymphalinae	Junoniini		Junonia	Junonia_hedonia
Nymphalinae	Junoniini		Junonia	Junonia_hierta
Nymphalinae	Junoniini		Junonia	Junonia_intermedia
Nymphalinae	Junoniini		Junonia	Junonia_iphita
Nymphalinae	Junoniini		Junonia	Junonia_lemonias
Nymphalinae	Junoniini		Junonia	Junonia_natalica
Nymphalinae	Junoniini		Junonia	Junonia_oenone
Nymphalinae	Junoniini		Junonia	Junonia_orithya
Nymphalinae	Junoniini		Junonia	Junonia_rhadama
Nymphalinae	Junoniini		Junonia	Junonia_sophia
Nymphalinae	Junoniini		Junonia	Junonia_stygia
Nymphalinae	Junoniini		Junonia	Junonia_terea
Nymphalinae	Junoniini		Junonia	Junonia_timorensis
Nymphalinae	Junoniini		Junonia	Junonia_touhilimasa
Nymphalinae	Junoniini		Junonia	Junonia_vestina
Nymphalinae	Junoniini		Junonia	Junonia_villida
Nymphalinae	Junoniini		Junonia	Junonia_westermanni
Nymphalinae	Kallimini		Kallima	Kallima_albofasciata
Nymphalinae	Kallimini		Kallima	Kallima_alompra
Nymphalinae	Kallimini		Kallima	Kallima_buxtoni
Nymphalinae	Kallimini		Kallima	Kallima_horsfieldi
Nymphalinae	Kallimini		Kallima	Kallima_inachus
Nymphalinae	Kallimini		Kallima	Kallima_knyvetti
Nymphalinae	Kallimini		Kallima	Kallima_limborgii
Nymphalinae	Kallimini		Kallima	Kallima_paralekta
Nymphalinae	Kallimini		Kallima	Kallima_philarchus
Nymphalinae	Kallimini		Kallima	Kallima_spridiva
Nymphalinae	Incertae_sedis	sedis	Kallimoides	Kallimoides_rumia
Satyrinae	Satyrini	Satyrina	Kanetisa	Kanetisa_digna
Nymphalinae	Nymphalini		Kaniska	Kaniska_canace
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_abramovi
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_alpherakyi
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_astorica
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_bolorica
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_cadesia
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_decolorata
